Chrom,GenomeVersion,Gene,start,end,Gene_length,,strand,,Gene_ID,,,,,,,,,
chr6H,ibsc,gene,567649130,567650087,957,.,+,.,HORVU6Hr1G088870,,,,,,,,,
chr6H,ibsc,gene,567650424,567653825,3401,.,-,.,HORVU6Hr1G088880,,,,,,,,,
chr6H,ibsc,gene,567771221,567772102,881,.,+,.,HORVU6Hr1G088890,,,,,,,,,
chr6H,ibsc,gene,567866146,567868956,2810,.,-,.,HORVU6Hr1G088900,,,,,,,,,
chr6H,ibsc,gene,567897552,567897752,200,.,-,.,HORVU6Hr1G088920,,,,,,,,,
chr6H,ibsc,gene,567911527,567914116,2589,.,-,.,HORVU6Hr1G088960,protein,[Source:UniProtKB/TrEMBL%3BAcc:A4D8H9];gene_id=HORVU6Hr1G088960;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,567922924,567929063,6139,.,-,.,HORVU6Hr1G088980,,,,,,,,,
chr6H,ibsc,gene,567935419,567941984,6565,.,-,.,HORVU6Hr1G089000,,,,,,,,,
chr6H,ibsc,gene,568036829,568041120,4291,.,+,.,HORVU6Hr1G089010,,,,,,,,,
chr6H,ibsc,gene,568157555,568158010,455,.,+,.,HORVU6Hr1G089080,,,,,,,,,
chr6H,ibsc,gene,568196147,568203727,7580,.,+,.,HORVU6Hr1G089100,,,,,,,,,
chr6H,ibsc,gene,568223173,568223390,217,.,+,.,HORVU6Hr1G089120,,,,,,,,,
chr6H,ibsc,gene,568224638,568233330,8692,.,+,.,HORVU6Hr1G089130,,,,,,,,,
chr6H,ibsc,gene,568251786,568252332,546,.,+,.,HORVU6Hr1G089170,,,,,,,,,
chr6H,ibsc,gene,568275011,568283949,8938,.,+,.,HORVU6Hr1G089180,,,,,,,,,
chr6H,ibsc,gene,568275012,568284296,9284,.,-,.,HORVU6Hr1G089190,,,,,,,,,
chr6H,ibsc,gene,568315260,568315710,450,.,+,.,HORVU6Hr1G089230,,,,,,,,,
chr6H,ibsc,gene,568471093,568476958,5865,.,-,.,HORVU6Hr1G089250,,,,,,,,,
chr6H,ibsc,gene,568605488,568649673,44185,.,-,.,HORVU6Hr1G089280,,,,,,,,,
chr6H,ibsc,gene,569000917,569004158,3241,.,-,.,HORVU6Hr1G089310,,,,,,,,,
chr6H,ibsc,gene,569020996,569022320,1324,.,+,.,HORVU6Hr1G089320,,,,,,,,,
chr6H,ibsc,gene,569038522,569038857,335,.,+,.,HORVU6Hr1G089330,,,,,,,,,
chr6H,ibsc,gene,569076912,569078942,2030,.,+,.,HORVU6Hr1G089340,,,,,,,,,
chr6H,ibsc,gene,569195335,569199853,4518,.,-,.,HORVU6Hr1G089350,,,,,,,,,
chr6H,ibsc,gene,569304572,569307044,2472,.,+,.,HORVU6Hr1G089390,,,,,,,,,
chr6H,ibsc,gene,569699491,569701349,1858,.,-,.,HORVU6Hr1G089430,,,,,,,,,
chr6H,ibsc,gene,569731855,569732597,742,.,+,.,HORVU6Hr1G089450,,,,,,,,,
chr6H,ibsc,gene,569738782,569740387,1605,.,-,.,HORVU6Hr1G089460,,,,,,,,,
chr6H,ibsc,gene,569742348,569749833,7485,.,+,.,HORVU6Hr1G089470,,,,,,,,,
chr6H,ibsc,gene,569873535,569874275,740,.,-,.,HORVU6Hr1G089480,,,,,,,,,
chr6H,ibsc,gene,569954258,569955308,1050,.,-,.,HORVU6Hr1G089510,protein,5a,[Source:UniProtKB/TrEMBL%3BAcc:Q0GR06];gene_id=HORVU6Hr1G089510;logic_name=ibsc,,,,,,
chr6H,ibsc,gene,570019107,570021234,2127,.,-,.,HORVU6Hr1G089540,sugar,transporter,SWEET,[Source:UniProtKB/TrEMBL%3BAcc:F2CS00];gene_id=HORVU6Hr1G089540;logic_name=ibsc,,,,,
chr6H,ibsc,gene,570052386,570053961,1575,.,+,.,HORVU6Hr1G089560,,,,,,,,,
chr6H,ibsc,gene,570083099,570084222,1123,.,-,.,HORVU6Hr1G089570,,,,,,,,,
chr6H,ibsc,gene,570107770,570109318,1548,.,-,.,HORVU6Hr1G089590,,,,,,,,,
chr6H,ibsc,gene,570135624,570137778,2154,.,-,.,HORVU6Hr1G089600,,,,,,,,,
chr6H,ibsc,gene,570169789,570171629,1840,.,+,.,HORVU6Hr1G089620,,,,,,,,,
chr6H,ibsc,gene,570234335,570236455,2120,.,+,.,HORVU6Hr1G089630,,,,,,,,,
chr6H,ibsc,gene,570261546,570262016,470,.,+,.,HORVU6Hr1G089660,,,,,,,,,
chr6H,ibsc,gene,570301438,570327862,26424,.,-,.,HORVU6Hr1G089670,,,,,,,,,
chr6H,ibsc,gene,570404914,570414327,9413,.,-,.,HORVU6Hr1G089700,,,,,,,,,
chr6H,ibsc,gene,570601713,570603415,1702,.,-,.,HORVU6Hr1G089730,,,,,,,,,
chr6H,ibsc,gene,570621303,570623032,1729,.,+,.,HORVU6Hr1G089750,,,,,,,,,
chr6H,ibsc,gene,570675006,570678815,3809,.,-,.,HORVU6Hr1G089780,,,,,,,,,
chr6H,ibsc,gene,570720056,570720394,338,.,+,.,HORVU6Hr1G089830,,,,,,,,,
chr6H,ibsc,gene,570802228,570854688,52460,.,+,.,HORVU6Hr1G089870,,,,,,,,,
chr6H,ibsc,gene,570820146,570894203,74057,.,+,.,HORVU6Hr1G089890,,,,,,,,,
chr6H,ibsc,gene,570825951,570826067,116,.,+,.,HORVU6Hr1G089910,,,,,,,,,
chr6H,ibsc,gene,570949940,570956007,6067,.,-,.,HORVU6Hr1G089980,,,,,,,,,
chr6H,ibsc,gene,571135647,571137864,2217,.,+,.,HORVU6Hr1G090000,,,,,,,,,
chr6H,ibsc,gene,571141295,571144535,3240,.,+,.,HORVU6Hr1G090010,,,,,,,,,
chr6H,ibsc,gene,571146618,571148219,1601,.,+,.,HORVU6Hr1G090020,,,,,,,,,
chr6H,ibsc,gene,571261641,571263954,2313,.,+,.,HORVU6Hr1G090040,,,,,,,,,
chr6H,ibsc,gene,571268584,571269939,1355,.,-,.,HORVU6Hr1G090050,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2E8I1];gene_id=HORVU6Hr1G090050;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,571355681,571357186,1505,.,-,.,HORVU6Hr1G090070,,,,,,,,,
chr6H,ibsc,gene,571365184,571368029,2845,.,+,.,HORVU6Hr1G090080,,,,,,,,,
chr6H,ibsc,gene,571367063,571369194,2131,.,-,.,HORVU6Hr1G090090,,,,,,,,,
chr6H,ibsc,gene,571403003,571419705,16702,.,+,.,HORVU6Hr1G090100,,,,,,,,,
chr6H,ibsc,gene,571403672,571420185,16513,.,-,.,HORVU6Hr1G090110,,,,,,,,,
chr6H,ibsc,gene,571414911,571418840,3929,.,+,.,HORVU6Hr1G090130,,,,,,,,,
chr6H,ibsc,gene,571451718,571463547,11829,.,-,.,HORVU6Hr1G090150,,,,,,,,,
chr6H,ibsc,gene,571451816,571458166,6350,.,+,.,HORVU6Hr1G090160,,,,,,,,,
chr6H,ibsc,gene,571460862,571463529,2667,.,+,.,HORVU6Hr1G090170,,,,,,,,,
chr6H,ibsc,gene,571731157,571815508,84351,.,+,.,HORVU6Hr1G090180,,,,,,,,,
chr6H,ibsc,gene,571736514,571738369,1855,.,+,.,HORVU6Hr1G090190,,,,,,,,,
chr6H,ibsc,gene,571762553,571766273,3720,.,-,.,HORVU6Hr1G090200,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2EE83];gene_id=HORVU6Hr1G090200;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,571768203,571769057,854,.,+,.,HORVU6Hr1G090210,,,,,,,,,
chr6H,ibsc,gene,571779676,571780226,550,.,-,.,HORVU6Hr1G090220,,,,,,,,,
chr6H,ibsc,gene,571846647,571849880,3233,.,+,.,HORVU6Hr1G090250,,,,,,,,,
chr6H,ibsc,gene,571850670,571854751,4081,.,+,.,HORVU6Hr1G090260,,,,,,,,,
chr6H,ibsc,gene,571855612,571858097,2485,.,-,.,HORVU6Hr1G090270,,,,,,,,,
chr6H,ibsc,gene,571867730,571870924,3194,.,+,.,HORVU6Hr1G090280,,,,,,,,,
chr6H,ibsc,gene,571871161,571878382,7221,.,-,.,HORVU6Hr1G090290,,,,,,,,,
chr6H,ibsc,gene,571922412,571922826,414,.,-,.,HORVU6Hr1G090320,,,,,,,,,
chr6H,ibsc,gene,571925451,571928498,3047,.,+,.,HORVU6Hr1G090330,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2EE83];gene_id=HORVU6Hr1G090330;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,572404114,572405835,1721,.,-,.,HORVU6Hr1G090370,,,,,,,,,
chr6H,ibsc,gene,572429678,572432959,3281,.,-,.,HORVU6Hr1G090380,,,,,,,,,
chr6H,ibsc,gene,572439900,572441564,1664,.,+,.,HORVU6Hr1G090390,,,,,,,,,
chr6H,ibsc,gene,572469851,572470900,1049,.,+,.,HORVU6Hr1G090420,,,,,,,,,
chr6H,ibsc,gene,572478149,572478814,665,.,-,.,HORVU6Hr1G090430,,,,,,,,,
chr6H,ibsc,gene,572492448,572494599,2151,.,-,.,HORVU6Hr1G090450,,,,,,,,,
chr6H,ibsc,gene,572514719,572515687,968,.,-,.,HORVU6Hr1G090460,,,,,,,,,
chr6H,ibsc,gene,572647354,572662988,15634,.,+,.,HORVU6Hr1G090470,,,,,,,,,
chr6H,ibsc,gene,572690094,572742515,52421,.,+,.,HORVU6Hr1G090490,,,,,,,,,
chr6H,ibsc,gene,572694170,572706058,11888,.,-,.,HORVU6Hr1G090500,,,,,,,,,
chr6H,ibsc,gene,572778536,572780475,1939,.,+,.,HORVU6Hr1G090510,,,,,,,,,
chr6H,ibsc,gene,572786258,572793546,7288,.,+,.,HORVU6Hr1G090520,,,,,,,,,
chr6H,ibsc,gene,572797221,572803184,5963,.,-,.,HORVU6Hr1G090530,,,,,,,,,
chr6H,ibsc,gene,572859030,572862683,3653,.,+,.,HORVU6Hr1G090550,,,,,,,,,
chr6H,ibsc,gene,573065016,573067083,2067,.,-,.,HORVU6Hr1G090560,,,,,,,,,
chr6H,ibsc,gene,573185928,573187098,1170,.,+,.,HORVU6Hr1G090590,,,,,,,,,
chr6H,ibsc,gene,573230628,573232207,1579,.,-,.,HORVU6Hr1G090600,,,,,,,,,
chr6H,ibsc,gene,573329192,573331763,2571,.,-,.,HORVU6Hr1G090630,,,,,,,,,
chr6H,ibsc,gene,573375635,573376405,770,.,-,.,HORVU6Hr1G090640,,,,,,,,,
chr6H,ibsc,gene,573394787,573397093,2306,.,+,.,HORVU6Hr1G090650,,,,,,,,,
chr6H,ibsc,gene,573413052,573413654,602,.,-,.,HORVU6Hr1G090660,,,,,,,,,
chr6H,ibsc,gene,573473844,573478053,4209,.,-,.,HORVU6Hr1G090680,,,,,,,,,
chr6H,ibsc,gene,573481815,573486491,4676,.,+,.,HORVU6Hr1G090690,,,,,,,,,
chr6H,ibsc,gene,573486597,573493429,6832,.,-,.,HORVU6Hr1G090700,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2D4U3];gene_id=HORVU6Hr1G090700;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,573492912,573497540,4628,.,+,.,HORVU6Hr1G090720,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2CUT7];gene_id=HORVU6Hr1G090720;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,573519311,573519913,602,.,-,.,HORVU6Hr1G090730,,,,,,,,,
chr6H,ibsc,gene,573532455,573534335,1880,.,+,.,HORVU6Hr1G090740,,,,,,,,,
chr6H,ibsc,gene,573547970,573548974,1004,.,-,.,HORVU6Hr1G090770,,,,,,,,,
chr6H,ibsc,gene,573550583,573560428,9845,.,+,.,HORVU6Hr1G090780,,,,,,,,,
chr6H,ibsc,gene,573617094,573618533,1439,.,+,.,HORVU6Hr1G090800,,,,,,,,,
chr6H,ibsc,gene,573629153,573635551,6398,.,+,.,HORVU6Hr1G090810,A,synthetase,[Source:UniProtKB/TrEMBL%3BAcc:M0XN74];gene_id=HORVU6Hr1G090810;logic_name=ibsc,,,,,,
chr6H,ibsc,gene,573636473,573637337,864,.,+,.,HORVU6Hr1G090820,,,,,,,,,
chr6H,ibsc,gene,573638672,573660137,21465,.,-,.,HORVU6Hr1G090830,,,,,,,,,
chr6H,ibsc,gene,573646937,573651829,4892,.,-,.,HORVU6Hr1G090870,,,,,,,,,
chr6H,ibsc,gene,573675672,573685041,9369,.,-,.,HORVU6Hr1G090890,,,,,,,,,
chr6H,ibsc,gene,573700326,573706569,6243,.,-,.,HORVU6Hr1G090910,,,,,,,,,
chr6H,ibsc,gene,573772499,573776460,3961,.,+,.,HORVU6Hr1G090940,,,,,,,,,
chr6H,ibsc,gene,573781564,573787071,5507,.,-,.,HORVU6Hr1G090960,A,synthetase,[Source:UniProtKB/TrEMBL%3BAcc:M0XN74];gene_id=HORVU6Hr1G090960;logic_name=ibsc,,,,,,
chr6H,ibsc,gene,573956747,574052925,96178,.,+,.,HORVU6Hr1G090990,,,,,,,,,
chr6H,ibsc,gene,574030770,574045386,14616,.,+,.,HORVU6Hr1G091010,,,,,,,,,
chr6H,ibsc,gene,574124371,574132321,7950,.,-,.,HORVU6Hr1G091020,,,,,,,,,
chr6H,ibsc,gene,574293977,574299715,5738,.,+,.,HORVU6Hr1G091030,,,,,,,,,
chr6H,ibsc,gene,574366306,574369630,3324,.,-,.,HORVU6Hr1G091060,,,,,,,,,
chr6H,ibsc,gene,574781331,574785611,4280,.,+,.,HORVU6Hr1G091110,,,,,,,,,
chr6H,ibsc,gene,574789423,574793666,4243,.,+,.,HORVU6Hr1G091130,,,,,,,,,
chr6H,ibsc,gene,574794842,574799164,4322,.,+,.,HORVU6Hr1G091140,,,,,,,,,
chr6H,ibsc,gene,574967520,574969729,2209,.,+,.,HORVU6Hr1G091160,,,,,,,,,
chr6H,ibsc,gene,574983689,574985704,2015,.,-,.,HORVU6Hr1G091170,,,,,,,,,
chr6H,ibsc,gene,574991574,574992982,1408,.,-,.,HORVU6Hr1G091180,,,,,,,,,
chr6H,ibsc,gene,575033923,575034944,1021,.,-,.,HORVU6Hr1G091190,,,,,,,,,
chr6H,ibsc,gene,575037133,575041335,4202,.,-,.,HORVU6Hr1G091200,,,,,,,,,
chr6H,ibsc,gene,575041314,575043922,2608,.,+,.,HORVU6Hr1G091210,,,,,,,,,
chr6H,ibsc,gene,575044557,575045555,998,.,-,.,HORVU6Hr1G091220,,,,,,,,,
chr6H,ibsc,gene,575051742,575053026,1284,.,+,.,HORVU6Hr1G091230,,,,,,,,,
chr6H,ibsc,gene,575056166,575062165,5999,.,-,.,HORVU6Hr1G091240,,,,,,,,,
chr6H,ibsc,gene,575064377,575072709,8332,.,+,.,HORVU6Hr1G091250,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2CWF3];gene_id=HORVU6Hr1G091250;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,575070042,575089086,19044,.,-,.,HORVU6Hr1G091260,,,,,,,,,
chr6H,ibsc,gene,575315043,575318818,3775,.,+,.,HORVU6Hr1G091290,,,,,,,,,
chr6H,ibsc,gene,575413086,575418316,5230,.,+,.,HORVU6Hr1G091300,,,,,,,,,
chr6H,ibsc,gene,575418650,575424456,5806,.,-,.,HORVU6Hr1G091310,,,,,,,,,
chr6H,ibsc,gene,575458320,575465300,6980,.,+,.,HORVU6Hr1G091320,,,,,,,,,
chr6H,ibsc,gene,575458321,575460964,2643,.,-,.,HORVU6Hr1G091330,,,,,,,,,
chr6H,ibsc,gene,575531261,575532683,1422,.,+,.,HORVU6Hr1G091350,,,,,,,,,
chr6H,ibsc,gene,575535569,575540234,4665,.,-,.,HORVU6Hr1G091360,,,,,,,,,
chr6H,ibsc,gene,575548851,575549671,820,.,-,.,HORVU6Hr1G091380,,,,,,,,,
chr6H,ibsc,gene,575586515,575594603,8088,.,+,.,HORVU6Hr1G091420,,,,,,,,,
chr6H,ibsc,gene,575607069,575609652,2583,.,+,.,HORVU6Hr1G091430,,,,,,,,,
chr6H,ibsc,gene,575613305,575614332,1027,.,-,.,HORVU6Hr1G091440,,,,,,,,,
chr6H,ibsc,gene,575670017,575677387,7370,.,+,.,HORVU6Hr1G091460,,,,,,,,,
chr6H,ibsc,gene,575686817,575690232,3415,.,+,.,HORVU6Hr1G091490,,,,,,,,,
chr6H,ibsc,gene,575693427,575700008,6581,.,+,.,HORVU6Hr1G091500,,,,,,,,,
chr6H,ibsc,gene,575693430,575700269,6839,.,-,.,HORVU6Hr1G091510,,,,,,,,,
chr6H,ibsc,gene,575724845,575728774,3929,.,+,.,HORVU6Hr1G091520,,,,,,,,,
chr6H,ibsc,gene,575734093,575735214,1121,.,-,.,HORVU6Hr1G091530,,,,,,,,,
chr6H,ibsc,gene,575766021,575769296,3275,.,+,.,HORVU6Hr1G091540,,,,,,,,,
chr6H,ibsc,gene,575769878,575774590,4712,.,-,.,HORVU6Hr1G091550,,,,,,,,,
chr6H,ibsc,gene,575830497,575904203,73706,.,+,.,HORVU6Hr1G091560,,,,,,,,,
chr6H,ibsc,gene,575944288,575946678,2390,.,-,.,HORVU6Hr1G091600,,,,,,,,,
chr6H,ibsc,gene,575952790,575953972,1182,.,+,.,HORVU6Hr1G091610,,,,,,,,,
chr6H,ibsc,gene,575953451,575958038,4587,.,-,.,HORVU6Hr1G091620,,,,,,,,,
chr6H,ibsc,gene,575968360,575971049,2689,.,-,.,HORVU6Hr1G091630,,,,,,,,,
chr6H,ibsc,gene,576043558,576044676,1118,.,+,.,HORVU6Hr1G091650,,,,,,,,,
chr6H,ibsc,gene,576086568,576087368,800,.,-,.,HORVU6Hr1G091660,,,,,,,,,
chr6H,ibsc,gene,576402962,576408621,5659,.,+,.,HORVU6Hr1G091690,,,,,,,,,
chr6H,ibsc,gene,576416438,576420905,4467,.,+,.,HORVU6Hr1G091700,,,,,,,,,
chr6H,ibsc,gene,576444773,576448322,3549,.,-,.,HORVU6Hr1G091710,,,,,,,,,
chr6H,ibsc,gene,576446979,576451301,4322,.,+,.,HORVU6Hr1G091720,,,,,,,,,
chr6H,ibsc,gene,576454288,576456171,1883,.,+,.,HORVU6Hr1G091740,,,,,,,,,
chr6H,ibsc,gene,576476335,576478254,1919,.,+,.,HORVU6Hr1G091770,,,,,,,,,
chr6H,ibsc,gene,576478018,576482233,4215,.,-,.,HORVU6Hr1G091780,,,,,,,,,
chr6H,ibsc,gene,576534240,576536493,2253,.,-,.,HORVU6Hr1G091790,,,,,,,,,
chr6H,ibsc,gene,576538800,576543399,4599,.,-,.,HORVU6Hr1G091800,,,,,,,,,
chr6H,ibsc,gene,576570837,576573217,2380,.,+,.,HORVU6Hr1G091840,DETOXIFICATION,[Source:UniProtKB/TrEMBL%3BAcc:M0V4D4];gene_id=HORVU6Hr1G091840;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,576582970,576585033,2063,.,+,.,HORVU6Hr1G091850,,,,,,,,,
chr6H,ibsc,gene,576589497,576592940,3443,.,+,.,HORVU6Hr1G091860,,,,,,,,,
chr6H,ibsc,gene,576599227,576599535,308,.,-,.,HORVU6Hr1G091890,,,,,,,,,
chr6H,ibsc,gene,576647091,576648548,1457,.,+,.,HORVU6Hr1G091920,,,,,,,,,
chr6H,ibsc,gene,576650657,576652114,1457,.,-,.,HORVU6Hr1G091930,,,,,,,,,
chr6H,ibsc,gene,576703872,576712063,8191,.,+,.,HORVU6Hr1G091950,,,,,,,,,
chr6H,ibsc,gene,576768347,576771208,2861,.,-,.,HORVU6Hr1G091980,,,,,,,,,
chr6H,ibsc,gene,576815136,576818921,3785,.,+,.,HORVU6Hr1G092010,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2DMF5];gene_id=HORVU6Hr1G092010;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,576833100,576839693,6593,.,-,.,HORVU6Hr1G092020,,,,,,,,,
chr6H,ibsc,gene,576878628,576879627,999,.,+,.,HORVU6Hr1G092090,,,,,,,,,
chr6H,ibsc,gene,576914383,576921992,7609,.,+,.,HORVU6Hr1G092150,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2D306];gene_id=HORVU6Hr1G092150;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,576926700,576928251,1551,.,+,.,HORVU6Hr1G092200,,,,,,,,,
chr6H,ibsc,gene,576943699,576953469,9770,.,-,.,HORVU6Hr1G092210,,,,,,,,,
chr6H,ibsc,gene,576993760,577004349,10589,.,+,.,HORVU6Hr1G092250,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2DBI7];gene_id=HORVU6Hr1G092250;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,577015295,577016347,1052,.,-,.,HORVU6Hr1G092260,,,,,,,,,
chr6H,ibsc,gene,577035655,577157038,121383,.,+,.,HORVU6Hr1G092270,,,,,,,,,
chr6H,ibsc,gene,577065731,577066439,708,.,+,.,HORVU6Hr1G092280,,,,,,,,,
chr6H,ibsc,gene,577084495,577087799,3304,.,+,.,HORVU6Hr1G092290,,,,,,,,,
chr6H,ibsc,gene,577090482,577097689,7207,.,-,.,HORVU6Hr1G092310,,,,,,,,,
chr6H,ibsc,gene,577099374,577100953,1579,.,+,.,HORVU6Hr1G092320,,,,,,,,,
chr6H,ibsc,gene,577105572,577105690,118,.,+,.,HORVU6Hr1G092330,,,,,,,,,
chr6H,ibsc,gene,577155284,577225140,69856,.,+,.,HORVU6Hr1G092350,,,,,,,,,
chr6H,ibsc,gene,577197965,577208554,10589,.,+,.,HORVU6Hr1G092370,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2DBI7];gene_id=HORVU6Hr1G092370;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,577237640,577238093,453,.,+,.,HORVU6Hr1G092390,,,,,,,,,
chr6H,ibsc,gene,577376183,577377287,1104,.,-,.,HORVU6Hr1G092400,,,,,,,,,
chr6H,ibsc,gene,577394860,577395938,1078,.,+,.,HORVU6Hr1G092420,,,,,,,,,
chr6H,ibsc,gene,577401583,577405763,4180,.,-,.,HORVU6Hr1G092430,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2D4V7];gene_id=HORVU6Hr1G092430;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,577408191,577412195,4004,.,-,.,HORVU6Hr1G092440,,,,,,,,,
chr6H,ibsc,gene,577458913,577460980,2067,.,+,.,HORVU6Hr1G092470,,,,,,,,,
chr6H,ibsc,gene,577490866,577494830,3964,.,+,.,HORVU6Hr1G092480,,,,,,,,,
chr6H,ibsc,gene,577546853,577566596,19743,.,-,.,HORVU6Hr1G092500,,,,,,,,,
chr6H,ibsc,gene,577564578,577567415,2837,.,+,.,HORVU6Hr1G092510,,,,,,,,,
chr6H,ibsc,gene,577585709,577760285,174576,.,+,.,HORVU6Hr1G092540,,,,,,,,,
chr6H,ibsc,gene,577604056,577610849,6793,.,-,.,HORVU6Hr1G092560,,,,,,,,,
chr6H,ibsc,gene,577618538,577619977,1439,.,-,.,HORVU6Hr1G092600,,,,,,,,,
chr6H,ibsc,gene,577642248,577644650,2402,.,+,.,HORVU6Hr1G092620,,,,,,,,,
chr6H,ibsc,gene,577735930,577737231,1301,.,-,.,HORVU6Hr1G092630,,,,,,,,,
chr6H,ibsc,gene,577754833,577755309,476,.,+,.,HORVU6Hr1G092640,,,,,,,,,
chr6H,ibsc,gene,577769272,577770142,870,.,+,.,HORVU6Hr1G092650,,,,,,,,,
chr6H,ibsc,gene,577786103,577788598,2495,.,-,.,HORVU6Hr1G092680,,,,,,,,,
chr6H,ibsc,gene,577793920,577794434,514,.,-,.,HORVU6Hr1G092690,,,,,,,,,
chr6H,ibsc,gene,577795779,577796884,1105,.,-,.,HORVU6Hr1G092710,,,,,,,,,
chr6H,ibsc,gene,577831536,577834229,2693,.,+,.,HORVU6Hr1G092730,,,,,,,,,
chr6H,ibsc,gene,577857316,577859358,2042,.,-,.,HORVU6Hr1G092740,,,,,,,,,
chr6H,ibsc,gene,578137036,578139294,2258,.,-,.,HORVU6Hr1G092750,,,,,,,,,
chr6H,ibsc,gene,578171402,578190370,18968,.,+,.,HORVU6Hr1G092760,,,,,,,,,
chr6H,ibsc,gene,578219148,578219940,792,.,+,.,HORVU6Hr1G092770,,,,,,,,,
chr6H,ibsc,gene,578237802,578238869,1067,.,+,.,HORVU6Hr1G092780,,,,,,,,,
chr6H,ibsc,gene,578249776,578251928,2152,.,-,.,HORVU6Hr1G092790,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2CWP8];gene_id=HORVU6Hr1G092790;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,578288703,578295411,6708,.,+,.,HORVU6Hr1G092820,,,,,,,,,
chr6H,ibsc,gene,578329272,578330718,1446,.,-,.,HORVU6Hr1G092840,,,,,,,,,
chr6H,ibsc,gene,578382474,578385164,2690,.,+,.,HORVU6Hr1G092860,,,,,,,,,
chr6H,ibsc,gene,578386790,578397549,10759,.,+,.,HORVU6Hr1G092870,,,,,,,,,
chr6H,ibsc,gene,578393377,578396306,2929,.,-,.,HORVU6Hr1G092890,,,,,,,,,
chr6H,ibsc,gene,578404158,578404564,406,.,+,.,HORVU6Hr1G092900,,,,,,,,,
chr6H,ibsc,gene,578451278,578461646,10368,.,+,.,HORVU6Hr1G092910,,,,,,,,,
chr6H,ibsc,gene,578500494,578505635,5141,.,+,.,HORVU6Hr1G092920,,,,,,,,,
chr6H,ibsc,gene,578546655,578547226,571,.,+,.,HORVU6Hr1G092950,,,,,,,,,
chr6H,ibsc,gene,578580284,578692819,112535,.,+,.,HORVU6Hr1G092960,,,,,,,,,
chr6H,ibsc,gene,578620745,578622326,1581,.,-,.,HORVU6Hr1G092970,,,,,,,,,
chr6H,ibsc,gene,578717782,578719673,1891,.,+,.,HORVU6Hr1G092990,,,,,,,,,
chr6H,ibsc,gene,578718165,578724163,5998,.,-,.,HORVU6Hr1G093000,,,,,,,,,
chr6H,ibsc,gene,578759214,578760241,1027,.,-,.,HORVU6Hr1G093020,,,,,,,,,
chr6H,ibsc,gene,578779439,578782251,2812,.,+,.,HORVU6Hr1G093030,,,,,,,,,
chr6H,ibsc,gene,578864030,578868703,4673,.,+,.,HORVU6Hr1G093050,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2DRF2];gene_id=HORVU6Hr1G093050;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,578869005,578876032,7027,.,-,.,HORVU6Hr1G093060,,,,,,,,,
chr6H,ibsc,gene,578919891,578922727,2836,.,+,.,HORVU6Hr1G093070,,,,,,,,,
chr6H,ibsc,gene,578943707,578947174,3467,.,-,.,HORVU6Hr1G093080,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2DK30];gene_id=HORVU6Hr1G093080;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,578949361,578953029,3668,.,+,.,HORVU6Hr1G093090,protein,[Source:UniProtKB/TrEMBL%3BAcc:F2DRT5];gene_id=HORVU6Hr1G093090;logic_name=ibsc,,,,,,,
chr6H,ibsc,gene,579004638,579010162,5524,.,+,.,HORVU6Hr1G093140,,,,,,,,,
chr6H,ibsc,gene,579037409,579038924,1515,.,-,.,HORVU6Hr1G093150,,,,,,,,,
chr6H,ibsc,gene,579196805,579197221,416,.,-,.,HORVU6Hr1G093160,,,,,,,,,
chr6H,ibsc,gene,579197036,579198350,1314,.,+,.,HORVU6Hr1G093170,,,,,,,,,
chr6H,ibsc,gene,579207522,579210844,3322,.,+,.,HORVU6Hr1G093180,,,,,,,,,
chr6H,ibsc,gene,579212262,579214159,1897,.,+,.,HORVU6Hr1G093190,,,,,,,,,
chr6H,ibsc,gene,579218470,579219479,1009,.,+,.,HORVU6Hr1G093200,,,,,,,,,
